,POM121B,MTCO2P11,MTCO1P11,SMG1P6,AC008443.5,RPS10P16,MTCO3P11,VN1R83P,CICP5,AC005682.1,AL022345.3,SEC22B2P,ASLP1,AC094019.2,AL117340.1,OR7E7P,FRG1KP,GUSBP15,PDIA3P2,AC008267.3,AL109840.1,UNC93B8,MTCO1P12,ARHGEF34P,FO538757.1,ENPP7P5,BLZF2P,MTND5P14,AC145285.4,DDX12P,AL353807.3,AL031432.2,AC093162.1,PKD1P1,TMSB4XP2,MTATP6P11,TREML5P,AC099654.2,AL157893.1,AL353743.4,PSPC1P1,AP005018.2,IDSP1,KRT128P,AGAP10P,MSTO2P,AC107982.1,OR8R1P,TNRC18P3,TAS2R15P,AL355864.2,CDCA4P4,MTND4P14,AC090114.3,NAIPP2,PKD1P2,MTND1P23,SEPTIN14P8,AL450326.2,AC103810.3,AL589644.1,WASH4P,SPDYE18,MTND4P23,CR545473.1,PSPHP1,GTF2IP23,MTCO3P12,CYP4F60P,ABHD17AP6,AP001282.2,AGAP7P,GUSBP17,NBPF2P,AC090971.3,AL645929.1,MTND6P5,HNRNPLP2,DPY19L1P1,ANTXRLP1,AC004980.3,AC004381.3,AC112907.2,MTCO2P12,SUMO2P19,AC134349.2,HSD17B1P1,NPIPB10P,AC233699.1,FRG1BP,AL356274.1,ZNF285B,OR52M2P,AC027139.1,GNRHR2P1,TEX28P2,HERC2P10,DDX11L8,H1-12P,AC010615.1,AL513485.1,MTND3P23,AC091849.1,MTND2P28,BX005040.4,AC008752.3,MTND4LP7,AC243725.1,FCGR1CP,MAGOH3P,AC245517.5,MTND1P11,ABHD17AP1,RDM1P2,LAMB2P1,CDRT15P12,AC018804.1,NCF1C,AC055876.2,MTND4P15,AC007663.1,NSFP1,OR7E36P,GOLGA8VP,AC000041.1,AC087359.1,AC133552.4,AC011330.1,AC025287.5,TCP1P1,AC010087.1,OXCT2P1,AL445187.1,AC107075.1,TCAF1P1,FRG1JP,MTCO1P2,Diagnosis
RNA72_FPKM,1.327024351,0.786245873,0.699799992,0.312834692,7.451757837,0.30799921,0.592122512,1.201454368,0.517254007,0.208272131,0.0,6.398367986,0.599496995,0.647320373,0.061026675,0.679263638,1.119881484,2.740951258,1.45007581,0.536347733,0.0,0.108289886,134.0004638,0.084262927,0.0,0.0,0.202753963,0.18083029,0.211480249,2.410389458,0.762297671,7.155523464,9.005084792,4.579475407,0.0,0.45602271,1.458650017,0.154310715,0.709325009,0.740606093,0.0,12.63722993,4.672308665,0.063567335,7.202149503,4.514036376,0.117513545,0.199957602,0.993428033,0.246887907,0.619521662,1.010904121,0.225653778,1.934885947,0.043105984,0.438348737,10.2662163,0.428900955,0.31145282,73.19785933,0.620685934,7.172191141,1.163868568,0.112081884,0.0,3.219089693,0.652740678,9.355608223,0.139060783,18.29038536,1.235856265,8.371498492,0.541635882,0.808845982,0.733754121,1.566766371,0.596748469,7.102905844,0.441679887,0.083525209,0.209162657,0.0,0.231346576,1.119997126,3.883788563,0.0,1.919510396,1.241037533,0.392382555,4.616947763,0.18620578,0.0,0.318597723,0.0,3.147226681,0.0,0.0,0.208591175,0.399149787,0.952587766,0.180790069,0.440252473,0.630945206,473.575445,0.150930157,1.287367483,0.519617714,3.854047752,3.998622241,0.0,0.0,0.261543354,80.47408551,0.325037464,0.806699745,0.48115782,1.606715239,828.4664273,0.279794154,0.443661979,0.307967408,0.675017007,0.0,0.169930598,0.436253542,0.0,0.56491063,0.779149066,0.0,0.0,0.174302214,0.149258618,0.0,9.729918547,0.410481705,0.328179609,0.325906085,0
RNA74_FPKM,1.672330668,0.209937553,0.0,0.219211653,0.580315186,0.0,0.368780224,0.641428975,0.096657659,1.118851643,0.0,8.468844199,0.336101593,0.453594735,0.114114737,0.705167315,0.4186438,1.877915077,2.710084996,0.400893109,0.797528133,0.303683283,169.8725127,0.17320576,1.251981269,0.0,0.126334102,0.168979254,0.197615454,5.085190848,0.512774894,3.886783701,7.906643536,6.952704919,0.339710376,0.106476387,0.0,0.180189431,1.546540583,0.0,0.214672986,18.05754245,3.985632514,0.0,3.128373649,3.71635199,0.054876292,0.0,0.742523387,0.153833551,0.330748428,0.0,0.0,0.602572507,0.0,0.819097792,14.77112552,0.0,0.436446321,45.34494914,0.0,6.643689251,0.679646974,0.0,0.257542162,0.0,0.813207674,12.26329182,0.0,27.13674282,2.078608881,2.768649567,0.506138805,0.755722554,0.0,1.171100259,0.0,7.590728295,0.165070713,0.0,0.391116536,0.161096098,0.0,1.46490501,0.48392385,0.0,2.092283177,1.370348653,0.244380046,3.563416238,0.0,0.0,0.0,0.0,4.071318892,0.116918539,0.0,0.390047912,0.372990792,0.64729181,0.168943829,0.0,1.179814345,754.2926491,0.0,0.501088585,0.485569849,1.473142532,0.949782073,0.0,0.881219356,0.0,91.40170801,0.303739438,1.031379697,0.337160181,2.655914824,284.5985623,0.0,0.069060193,0.402848878,1.115809219,0.0,0.317503775,1.223409798,0.082044561,0.422242446,2.801547236,0.0,0.0,0.0,0.093001652,0.0,14.54526061,0.319583217,0.613181297,0.609094494,0
RNA75_FPKM,0.9991589,0.0,0.042582313,0.533057276,1.851748897,0.524864733,0.336347426,0.292430443,0.058750134,0.31051822,0.0,9.31279441,1.225948053,0.0,0.0,1.028845854,0.0,0.466979237,1.647676631,0.731174161,1.090487827,0.369266536,106.9985391,0.028713934,0.22830096,0.0,0.115160661,0.0,0.1802376,3.13568909,0.38967115,5.812888014,4.621942028,4.03559508,1.239680513,0.097113095,0.0,0.098584506,0.402884047,0.210341746,0.0,15.8336364,1.90389132,0.108352662,4.817476608,4.036330613,0.10010119,0.255493876,0.411121364,0.0,0.377055251,0.095684961,0.0,0.549493641,0.091816784,0.419342292,14.51980318,0.0,0.033162984,78.63423312,0.0,4.96165801,0.991611433,0.047737178,0.0,6.981306187,0.370745149,8.327919744,0.118516892,14.39907775,4.843761273,6.091037292,0.615444226,0.295306083,0.187509434,0.066734127,0.0,6.839234382,0.250885645,0.035574507,0.0,0.09791689,0.788887599,3.148855713,1.985294156,0.0,2.521311522,0.720920407,0.278594761,1.710282408,0.476091027,0.073645471,0.0,0.0,2.990787145,0.106577844,0.054380087,0.355550676,0.453541651,0.627169836,0.0,0.187509434,1.075467333,396.1929377,0.128588485,0.822558674,0.442624311,0.597093825,9.065662802,0.29112203,0.0,0.0,82.72301598,0.138437816,0.651135834,0.0,1.579492283,749.9059814,0.0,0.0,0.209945893,0.398138529,0.136406234,0.072375722,1.859421036,0.0,0.192502289,1.428265185,0.0,0.040413524,0.297103989,0.254374238,0.250252976,15.95828767,0.378860136,0.209664147,0.27766333,0
RNA78_FPKM,3.370876561,0.235935514,0.052518351,0.301170234,8.478576715,0.0,0.310961485,0.360530673,0.0,0.109363428,0.0,6.860096833,1.007448347,0.170017035,0.128246322,0.158533744,0.0,1.727255113,1.523317656,0.22533167,0.896291337,0.227569006,47.67484238,0.035400739,0.281466929,0.077835151,0.212994858,0.443217433,0.0,2.449903781,0.256185468,6.64140893,9.343837946,1.921518842,0.382133525,0.239456939,0.974924459,0.931841254,0.0,0.725994167,0.0,5.269946342,7.680772738,0.0,5.341397672,2.300079278,0.123412423,0.0,1.66939132,0.086474181,0.650702767,0.353947338,0.059267386,1.161250696,0.090539588,0.565389148,3.450400875,0.450831687,0.163543475,127.8516143,0.652423092,5.858791775,1.604390031,0.0,0.289704117,2.151557426,0.0,4.106336419,0.0,5.455644692,1.038421678,7.314004599,0.568993356,0.728151963,0.385322131,0.164549897,0.626703708,6.489187963,0.185546819,0.0,0.0,0.2414389,0.0,0.940974483,4.07898673,0.0,2.772027602,0.651719931,0.549438867,2.319129531,0.587034609,0.0,0.250974129,0.0,2.796921669,0.131397338,0.0,0.0,0.83851646,0.272850594,0.0,0.231262364,0.663206945,193.5591118,0.158553485,0.22533167,0.0,3.127837694,16.22921059,0.0,0.0,0.091607352,28.11588369,0.0,0.535117747,0.0,0.649062037,788.3769712,0.0,0.15531089,0.0,0.927081737,0.0,0.089230339,1.375338226,0.092204683,0.474663164,0.471150969,0.0,0.249143068,0.0,0.0,0.0,7.91990513,0.0,0.258522223,0.11415084,1
RNA86_FPKM,2.468060392,0.34114601,0.101212603,0.844462976,5.34335239,0.311800116,0.999049468,0.347534512,0.174551758,0.368974098,0.339151004,9.581016825,0.60695784,0.16382718,0.123623387,1.29887815,0.453527442,3.699626733,1.468223332,0.651627209,0.431991223,0.329048633,90.35127777,0.170623188,0.0,0.0,0.34215234,0.366186719,0.214200634,3.09603359,0.648211738,13.13970161,10.43407348,6.12441747,0.736442179,0.0,0.671236361,0.741978558,1.915205668,0.799701525,0.0,13.63958633,4.729849098,0.257540146,6.427529435,8.053448164,0.0,0.202425206,1.609077,0.249977679,0.35840755,0.34114601,0.0,1.958709775,0.0,0.537179801,7.690614684,0.868836279,0.315296346,86.18234244,0.628670153,6.391813129,1.546448003,0.113465046,0.0,4.73999333,0.660909648,4.80608661,0.0,13.10921119,2.252226083,11.88706319,0.365609593,0.350952022,0.891289667,0.0,0.604112725,7.288993154,0.506732725,0.0,0.21185323,0.290919597,0.0,0.453527442,5.242182964,0.0,2.105133558,0.628143364,0.529633074,0.711281211,0.0,0.0,0.161264711,0.0,4.411382304,0.506643268,0.387727766,0.633823187,0.94300523,0.920504764,0.457552833,0.891370938,1.278122791,448.9727971,0.662160061,0.760231744,0.526030128,1.596187751,4.25375757,0.172989774,0.0,0.088272179,61.07881283,0.0,0.816630098,0.243547807,1.751594501,629.8486449,0.70811748,0.44913705,0.249440093,1.261556553,0.243164871,0.387062213,1.767461231,0.0,0.114388208,2.151171619,0.0,0.480288378,0.0,0.503755237,0.0,11.08127418,0.657912022,0.166114777,0.21998984,1
RNA87_FPKM,1.057796738,0.513352129,0.514040068,0.685045174,4.966378601,0.879785838,0.902014077,1.568896395,0.236374826,0.59485323,0.0,12.33627846,0.958971064,0.18494561,0.0,1.897122561,0.511703203,1.252560383,3.866231442,0.245071337,0.487677809,0.24750467,69.84790613,0.231076422,1.377988112,0.084669571,0.308919865,0.41323618,0.241812543,1.806342151,0.243858111,12.54828779,12.64386543,6.912146791,0.415687276,1.172318244,1.969504875,0.264429414,1.891221572,0.620519726,0.0,10.9350068,3.017113851,0.217972623,7.83167797,5.5659133,0.335672135,0.0,1.491737962,0.282096035,0.404495305,0.641726141,0.0,3.473862542,0.0,0.421753475,7.97614617,0.0,0.088935164,66.35967357,0.0,4.972743074,1.745327337,0.128019657,0.0,4.680954543,0.745826553,6.062533497,0.0,12.45482993,1.694402071,10.19955093,1.237754705,0.396044054,0.502949318,0.0,0.340802328,7.670635942,0.235491352,0.095402292,0.239162542,0.196979022,0.0,1.151690944,5.32477486,0.0,2.193066831,0.773440431,0.373607685,2.98156042,0.212912995,0.098749741,0.455030006,0.0,4.84044824,0.285896354,0.109396206,0.0,1.064223986,1.434667007,0.0,0.502855309,1.442072662,612.878552,0.229960111,0.980560247,0.296919483,2.201706458,8.595150387,0.0,0.0,0.199190402,53.40803497,0.0,0.582122481,0.412260032,0.564853476,426.2469167,0.479459927,0.168916546,0.492632716,3.796788198,0.091503488,0.242699542,1.495914972,0.0,1.032779432,2.077158612,0.0,0.216819533,0.199302118,0.341088104,0.0,12.78428935,0.70345212,0.0,0.0,0
RNA89_FPKM,0.24321937,0.442576233,0.049250017,0.744725401,2.447024153,1.061923217,0.0,0.507330511,0.203819363,0.205147811,0.0,4.46477409,0.82686643,0.0,0.120310193,0.074361686,0.220686293,0.0,1.428873908,0.105693856,0.420413552,1.280737277,78.51107843,0.04981511,0.792034895,0.0,0.133192966,0.0,0.0,1.761730868,0.180223509,2.295049742,3.313286188,1.492717696,1.075057511,0.0,0.914433882,0.456020091,0.6989538,0.194539004,0.0,8.970640258,1.801122254,0.0,7.499494689,2.509596892,0.0,0.0,0.391463334,0.0,0.348727507,0.22133537,0.055579044,0.272330612,0.042468412,0.9469863,9.911110608,0.0,0.038355773,111.2978497,0.0,5.314168992,0.788253099,0.0,0.543350367,5.76585334,0.428797868,15.68153963,0.0,14.27040699,2.922070486,13.06366544,1.245186562,0.341546259,0.433679049,0.771704337,0.0,5.511500765,0.580141759,0.041144902,0.0,0.113249098,0.0,1.21358615,1.275274116,0.082696732,0.866665711,0.111158088,0.386523878,4.44938411,0.367092809,0.0,0.313818393,0.0,1.430934675,0.0,0.031447566,0.0,0.655410913,0.38391268,0.0,0.0,0.621934098,163.2445377,0.148723371,0.739766736,0.255966074,3.451577343,9.480562178,0.505060576,0.0,0.171812844,76.85678736,0.0,0.543731965,0.0,0.85228789,974.9007619,0.0,0.0,0.303391826,0.051158413,0.078882627,0.125562891,0.860046009,0.0,0.111322523,0.558219339,0.0,0.140224893,0.0,0.147076272,0.0,15.81567852,0.033700862,0.161662784,0.0,0
RNA94_FPKM,0.0,0.0,0.0,4.078568804,9.463389325,0.0,0.0,0.0,0.0,0.0,0.0,19.36584087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.90028693,0.0,0.0,0.0,0.0,0.0,2.579395107,1.395566741,0.309779611,3.212230925,0.0,0.205252381,0.369437402,0.0,0.0,0.313552634,0.0,5.718361079,0.0,4.720182023,0.206334719,0.0,10.33367586,2.860581107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054688147,3.12902389,0.0,0.0,0.0,0.0,5.231389097,0.0,0.0,0.0,5.94634425,0.0,5.24891489,0.0,14.94000093,1.255660072,4.290157414,0.0,0.0,0.0,0.0,0.0,13.44390337,0.0,0.0,0.0,0.0,0.0,0.113756385,3.419469451,0.0,0.0,0.859672738,0.066422821,0.0,0.0,0.0,0.0,0.0,6.763706649,0.0,0.713397224,0.0,0.0,1.099770301,0.0,0.0,0.0,4.088025762,0.0,2.833675093,0.0,0.0,12.87580801,0.0,0.0,0.0,23.12166035,1.651059414,0.0,0.0,0.0,430.3560886,0.0,0.0,0.0,6.172025936,0.0,0.0,0.886649765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.166916941,1.042540875,0.0,0.0,1
RNA95_FPKM,0.885240819,0.358001802,0.584154989,1.163200393,6.927189335,0.327147476,1.258094187,2.735294665,0.073257403,0.221279688,0.356035425,13.87850673,1.401238342,0.343782094,0.0,1.202772852,1.903658647,1.747185827,3.595307135,0.79783501,0.453497636,0.575470033,89.35075405,0.071627825,2.277863514,0.078735283,0.143597476,0.832629027,0.224864479,1.955009612,0.388728503,13.43599063,15.90654738,4.745983816,0.386552747,1.574538773,0.704351343,0.163948132,1.005007127,1.311380658,0.0,9.871836378,4.963706715,0.067590405,7.718656434,2.943879258,0.312081826,0.424891757,1.507738666,0.087474221,0.940324163,1.432007207,0.59933512,3.621693334,0.114476968,0.80068308,693.4551198,0.456045376,0.0,64.24083022,0.659968105,5.405439991,2.395798408,0.416770746,0.878849188,2.798175002,0.46229387,7.269010374,0.0,7.150863893,1.57567136,4.643693916,0.383605552,0.368292323,0.935412969,0.0,0.158547025,6.512385002,0.093847812,0.177483489,0.0,0.305271914,0.0,1.308781267,7.42702043,0.0,2.039298222,1.018811872,0.347351347,3.625531608,0.197990431,0.18371098,0.0,0.0,5.658387165,0.199378563,0.0,0.0,1.413762635,1.656062756,0.0,1.403119454,0.670876668,556.6786489,0.160369714,1.367647333,0.276109105,1.488870639,16.63255309,1.089222484,0.501086894,0.277900942,39.22527958,0.0,0.631478627,0.0,0.656482805,459.6416381,0.148674133,0.078582843,0.130858991,2.923702227,0.170089254,0.09024758,0.927229419,0.093255832,0.600157357,1.605364699,0.0,0.45361719,0.185333509,0.21147707,0.0,18.08992755,0.508746103,0.261483593,0.461760031,0
RNA97_FPKM,0.772861498,0.562534431,0.751098043,1.33832603,6.998254069,0.0,0.61777037,0.214900794,0.215871001,0.065188039,0.0,8.178607494,0.300253856,0.20260774,0.0,1.890150403,1.682969768,1.143909728,1.815775695,0.268625992,1.068501154,0.271293201,108.5326424,0.12663122,0.167773427,0.092755435,0.0,0.905823055,0.0,3.797042939,0.229098879,11.04351433,11.0040513,4.53957055,0.0,0.856556255,0.332051574,0.386441615,0.0,1.669197272,0.0,6.631990865,2.289322475,0.0,7.871120144,3.581638406,0.515018111,0.0,0.604173941,0.103050488,0.332436338,0.562534431,0.706363444,1.845839835,0.0,0.558510607,10.54111631,0.0,0.048741515,36.86108629,0.0,5.603288696,1.457334498,0.070162035,0.0,2.19882257,0.0,16.78505024,0.0,13.55820374,2.785712785,10.06495587,0.678233002,0.434028078,0.459322062,0.0,0.18677901,7.492852378,0.294970855,0.0,0.262002338,0.287828001,0.0,0.981706076,1.620861919,0.10508885,2.2032397,0.635735045,1.146352326,7.791919524,0.233245984,0.0,0.0,0.0,7.72995848,0.0,0.0,0.0,0.99981305,1.789195505,0.0,1.102372948,0.79033763,538.8460967,0.314989635,3.626753062,0.975825033,3.290299014,5.600959842,0.0,0.0,0.327502922,54.63686287,0.406939801,0.26578892,0.0,0.464227443,420.5619536,0.0,0.277727551,0.0,2.860766708,0.0,0.106374698,0.546462019,0.0,0.141465759,2.453821891,0.0,0.475251178,0.218335281,0.18690069,0.0,18.57968122,0.642440828,0.205436849,0.952380575,0
RNA98_FPKM,1.771383658,0.73263279,1.108538619,0.918166418,6.885556953,0.401766369,1.544776115,1.567340261,0.224916613,0.203758813,0.0,10.25959065,1.564176757,0.422195167,0.07964673,1.181478966,1.460968613,1.430211379,2.522482517,0.559764379,0.556637204,0.706652904,100.7374408,0.0879418,0.0,0.096642153,0.176350548,0.314563724,0.0,1.487673754,0.397756724,5.643985937,8.067428019,3.338409596,0.47446695,1.040994651,1.037896452,0.150966757,1.233907857,0.0,0.0,11.75801903,3.444932906,0.331850323,4.20317698,3.439874455,0.229933983,0.0,1.407040578,0.429474394,0.115455457,0.586106232,0.662291385,2.524003918,0.056229153,1.454663562,8.571284515,0.0,0.050783924,60.19903526,0.0,4.238296218,2.846801698,0.146204049,0.0,3.054040136,0.0,15.11893761,0.0,11.07108694,1.289813067,3.624129193,1.413305808,0.753691826,0.957137939,0.817543052,0.0,5.394480885,0.268876799,0.217907183,0.0,0.224916613,0.0,1.168774891,3.377561337,0.0,2.503993117,1.177406906,0.341226231,3.796982554,0.0,0.225553049,0.207795744,0.314315645,5.053118605,0.0,0.0,0.0,0.694341878,0.508357446,0.0,0.574282763,0.823455037,460.8811151,0.131275441,0.559764379,0.677809928,3.884970207,9.460046349,0.445807872,0.0,0.682452462,38.01902335,0.423991742,0.55385247,0.470730989,0.806133167,852.837173,0.547461865,0.385820172,0.241059821,2.573994695,0.0,0.0,0.56936034,0.0,0.736967895,1.601631848,0.0,0.495095947,0.0,0.064910788,0.383223306,15.8662513,0.580069312,0.321067861,0.141732659,1
R_JS001_FPKM,1.69194795,1.642218786,1.461585021,2.064381171,15.88742787,1.500952654,3.005671687,1.882158405,0.252052627,0.317194432,0.816053993,13.47930571,1.606940032,1.182831713,0.07441085,3.402271403,0.545631409,1.558336226,2.355925685,0.91486593,0.0,0.263915334,258.7232114,0.061594944,0.816358302,0.0,0.49406776,1.248553567,0.257861423,4.294390984,0.705825675,11.35310749,16.65488267,6.481785618,1.329277544,3.88886294,0.323021372,0.235012238,3.169104646,0.360889831,0.0,18.33947456,6.929622793,0.154921158,4.618172388,5.063882388,0.787400616,0.487220233,1.521547084,0.401116658,0.64692534,0.547406262,1.168328929,2.132802554,0.157532892,0.861970099,21.51287757,0.522966145,0.426891177,28.110689,1.512685451,6.796239719,1.506587971,0.273100703,0.0,3.921918777,0.795294257,24.66751503,0.0,22.9965243,2.710551748,4.964213388,0.879991154,0.703970094,0.804572997,0.0,2.36265842,11.32081161,0.430496829,0.356142451,0.0,0.210043856,0.0,3.95692983,1.892530741,0.306756356,2.046234165,1.305829629,0.557692245,5.013580708,0.0,0.105297289,0.0,0.0,3.244439939,0.152383547,0.155552135,0.0,0.486321053,0.685760267,0.0,1.877188883,0.769322098,900.8775251,0.0,1.698990325,1.582735483,4.482003733,28.07368342,0.416242305,0.574617123,2.443298602,66.72503925,0.59393252,0.620738618,0.439603597,0.451696253,417.4147614,0.0,1.621495976,0.150048637,4.048639603,0.0,0.310509771,1.595133053,0.0,0.825882498,2.962815403,0.0,0.0,0.424795229,0.18185556,0.0,21.04118917,0.791801754,0.499811205,1.985571919,1
R_JS002_FPKM,2.211634049,1.704689559,1.475058676,2.022058123,6.020818148,1.687870795,0.832054227,1.44721342,0.087211712,0.131679579,0.0,8.316651659,1.617516259,0.955007218,0.360322468,2.290815394,0.377803645,1.078381357,0.815386348,0.904508387,0.359863249,0.274005593,160.4309788,0.22735169,1.46874371,0.062478682,0.569920329,0.254147582,0.0,2.906300592,0.257089809,7.015042734,12.62339891,4.930384092,0.306740579,1.3456708,1.788815724,0.29272447,0.996919461,0.249787012,0.0,16.76538355,4.110470175,0.26811406,6.178768219,4.031932497,0.049550401,0.0,0.622210267,0.208161576,0.149282785,0.473536744,0.0,0.699148915,0.145366515,0.53167744,15.58010553,0.361884952,0.52515691,17.44133155,0.523703427,3.669556547,1.471939796,0.0,0.465094018,7.402135223,0.0,6.592783365,0.0,38.61398979,2.500868586,9.369231362,1.065634532,0.58459986,0.680454247,0.0,0.377292857,12.55140316,0.198604059,0.070437968,0.0,0.096938332,0.975772684,0.660943412,4.365923124,0.919982324,1.550912319,0.951216633,0.827005424,3.215684917,1.099422944,0.072909475,0.13433894,0.0,3.674017716,0.210965982,0.107642902,0.0,0.560984296,0.620619829,0.076231386,1.299029992,0.0,496.8004005,0.381814526,1.085348867,1.314355467,5.317213713,3.714149912,1.152525567,0.0,1.2497413,75.37230385,0.274108602,1.002293636,0.304210934,0.937855097,576.4209241,0.117977146,0.935084546,0.155785438,2.626677067,0.067521511,0.214916856,0.736177389,0.148039922,0.571627969,2.468422261,0.0,0.400006194,0.0,0.041964509,0.495504012,14.97142,0.576778917,0.484171221,0.183258952,1
R_JS003_FPKM,2.295267131,1.05898844,1.256705045,1.77500516,12.68479297,0.967946823,0.930377441,0.719192999,0.216750169,0.109107525,0.0,8.797040802,1.38162054,0.339111736,0.447682973,1.027819194,0.469386333,3.062592198,6.076725659,0.561897829,1.340840865,0.907917403,110.5537074,0.070618024,0.982546315,0.15524805,0.212398686,0.884122647,0.221690775,2.932224322,0.287469916,13.94531218,13.63833484,5.984685803,1.142907214,1.5524672,1.805821222,0.121217432,1.981677305,0.517222048,0.0,13.04327387,8.724572385,0.066636444,4.169317105,5.430864157,0.061561823,0.104751793,2.378631843,0.0,0.741693823,0.94129672,0.472733951,3.667585889,0.045163866,0.757257519,13.76541599,0.449608819,0.203909916,75.84449132,1.301306826,7.898393455,1.600223613,0.0,0.288918303,2.759050342,0.228006752,10.82427287,0.145774808,12.79878216,1.553726939,6.480081751,0.945794928,0.363102141,0.691750374,0.0,1.09385039,8.306934832,0.123377365,0.218737701,0.0,0.301031794,0.0,6.100604246,5.153405587,0.0,2.848573631,2.068255677,0.479496061,0.735941392,0.390392048,0.090583327,0.083451898,0.0,3.170008998,0.393203624,0.100296914,0.437324425,0.418136786,0.498918528,0.0,0.461270143,0.661408015,453.0916485,0.263551551,1.011393454,0.272212142,4.404232358,5.324602515,0.358077717,0.0,1.096030427,59.25823068,0.340554765,0.355798649,0.252064157,1.294728979,854.5581068,0.0,0.23234319,0.387178729,3.209152614,0.083889277,0.133487494,3.200293712,0.091988931,0.828478402,2.646440404,1.053031182,0.248491462,0.182717739,0.104274097,0.0,19.6206617,0.28664656,0.0,0.227682418,1
R_JS004_FPKM,1.656461944,1.04344438,1.70275559,1.318529559,7.050723601,1.748465732,2.750284325,3.189163797,0.177987387,0.214992263,0.34582637,9.769231436,1.980347041,0.668206885,0.630208306,1.869737975,0.462454032,3.772427546,7.485016788,0.885805851,0.880987848,0.447366879,157.7862358,0.139164556,1.244810839,0.22943282,0.209332068,0.373394218,0.655249964,3.451171835,0.56653808,13.39805773,12.31900156,6.186861349,0.37546863,1.765123362,1.779402479,0.199112152,2.929063205,1.070279978,0.237138082,15.05860326,5.661489542,0.1313046,4.075769127,4.797881893,0.485149051,0.103204728,1.377032621,0.679626903,0.456827418,0.695721286,0.698735166,4.184619475,0.0,1.246291973,15.25972587,0.0,0.080375548,64.88080116,0.641044003,7.340022127,1.802071267,0.115698331,0.569302616,1.208404787,1.123196757,16.14309675,0.0,12.23411297,2.806598715,5.964754348,0.745611465,1.19272404,0.681596713,0.080870167,1.078005638,9.79249967,0.151982291,0.043110122,0.648069143,0.474562653,0.716803749,7.051875399,3.207075984,0.259939821,3.384821265,1.281002959,0.405043214,2.486432103,0.0,0.312359302,0.164438816,0.0,3.623481605,0.0,0.065899216,0.0,0.549466288,0.759823967,0.0,0.681686562,1.954919315,532.938764,0.259711503,1.32877446,0.804575636,4.339850529,14.06142096,0.705578634,0.0,1.260027671,55.18092635,0.671050318,0.61355433,0.124170728,1.786058641,554.7118451,0.144411012,0.839534369,0.127174859,1.554328275,0.0,0.175413598,1.351687069,0.135945539,0.233279327,2.607766736,0.0,0.293845015,0.180019206,0.410875417,0.0,20.0872781,0.211863177,0.254076517,1.009306086,1
R_JS005_FPKM,1.533287137,1.819841525,1.619698693,1.604915565,11.06693474,1.49686375,3.623979033,3.337019574,0.186216308,0.112466018,0.36181502,9.070445987,2.460702566,0.873875259,0.197826917,2.445552968,1.209586869,4.736690567,6.788003722,0.695172678,0.460859354,0.468050068,106.0226682,0.200246456,1.013082055,0.240040226,0.511023691,1.041820096,0.457029498,3.52722467,0.395213878,8.627174976,15.46831541,7.72241402,1.571310942,1.600753116,3.007734694,0.374971929,1.276994186,0.426600256,0.248101728,12.04351357,4.168796635,0.137375228,5.561278886,4.6341408,0.063456788,0.21595242,2.268598149,0.35557683,0.0,0.606572239,0.731174862,3.284036124,0.093108154,0.697726614,12.64086722,0.926896904,0.168183128,76.48218601,2.012044499,6.35613694,1.964219506,0.302618578,0.297811641,3.477076395,0.0,11.16050753,0.0,12.64330077,1.334851528,9.121981351,1.365146031,0.37440465,0.871774197,0.0,1.127845256,10.03635943,0.222612479,0.045103239,0.0,0.062072103,0.0,3.024091615,4.194888939,0.181305109,2.505136942,0.913952908,0.565026195,1.084018718,0.0,0.046685809,0.0,0.0,2.614835751,0.202687529,0.103418919,0.450785926,0.574869857,0.327356446,0.0,0.950937458,1.363534288,423.4725749,0.706524762,1.390464556,1.964138677,4.351933102,8.7841776,0.553649829,0.0,0.847539292,59.15434033,0.351037551,0.687877842,0.259823069,0.0,712.7064289,0.302175181,1.277818065,0.266109111,3.64537947,0.0,0.045880881,0.942786565,0.094820488,0.488129139,2.983679076,0.0,0.0,0.188342065,0.0,0.0,10.77202721,0.443354574,0.797469839,0.352036235,1
