,CCDC200,AC108010.1,CELF2-AS1,ALKBH5,AC087222.1,RSL1D1,RPL15P5,PLEKHG2,MIDEAS,CFAP298,DTD1,FAM32A,PLXND1,ZBTB37,RBM14,HIF1A-AS3,PIEZO1,ZNF222,HNRNPM,NEURL4,FOXK1,TUFM,Y_RNA.142,SUFU,POM121B,AC010531.3,AL356750.1,FIP1L1,CUL9,A2M,PPM1F-AS1,FUT4,ASB8,AC018607.1,ATP6V0CP1,AC116158.3,HNRNPH2,RAMACL,NOL6,PLEC,SKI,AL513475.1,HCFC1,TRIO,CWC15,EEF1A1P9,GAA,PDHB,ANKRD61,NUP210,DNAJB11,UBE2D2,NISCH,RN7SL288P,AC008267.3,PHF20,EP400,THAP1,CSNK1G2-AS1,ZNF891,AL645924.2,AC112694.1,CSK,SLC38A10,AARSD1,AC114402.1,MEX3D,AC022973.2,SLC12A4,AC012618.2,NOTCH2,AC055811.4,BAIAP2L1,RIPOR1,TIGD7,IGSF3,RNA5SP493,AL732372.2,ZNF830,RNU1-134P,NDUFB4P6,HCLS1,BIN2,PPP1R26P1,CLEC4E,RPS2P7,HERC2,NSMCE3,AHSA1,AL161725.1,GMEB2,Y_RNA.322,AP000560.1,EBNA1BP2,RPL21P44,AC096921.1,Diagnosis
R_JS012_FPKM,0.262084343,37.44644942,14.71592018,30.76655434,1.66866254,5.597542868,1.980551518,4.33414535,4.677823262,1.133865103,2.181918752,14.16471871,7.502278541,8.968514123,7.447268032,3.013972667,20.53146473,0.861877304,11.49347484,4.707707477,8.87106897,43.47084474,3.266042409,3.543470495,1.903006248,4.754424183,1.044559611,3.367893308,5.740410652,0.864378915,0.834596139,4.483582733,4.185752622,3.499136722,0.272170201,4.042908991,51.13732132,2.112121786,3.773763411,34.37607323,34.70754887,1.334930032,7.661376472,1.549760819,7.472852418,2.979850964,26.59894003,2.417107348,1.418493778,58.88668721,6.111359301,15.96749125,14.48774545,0.578010942,0.590594045,7.097446989,6.419060145,2.552333626,2.468561118,0.946298393,2.429686477,0.162591768,38.70312422,15.5072922,1.938167776,1.438894167,0.776562045,1.609059042,3.162989838,5.349516231,25.79091045,4.65123695,0.612491856,6.884985188,0.877290075,0.0,0.92418233,8.835427819,4.748129634,0.509700558,1.608481268,69.32111975,52.23614134,0.721622139,15.65915646,6.367284719,2.66707606,8.020816412,4.407396938,2.040208548,6.77739889,8.931942842,0.60790435,2.222813713,1.425433763,0.448536491,1
R_JS013_FPKM,0.326935341,29.65898969,9.321739976,37.17430542,1.046797018,4.33693433,3.519873623,4.002714309,3.889525756,0.638615994,2.486674881,14.00108627,16.42759915,0.972888189,9.033873725,1.500973448,37.78026532,0.225271433,7.83649927,4.409034853,8.803971721,69.72716702,1.920589533,4.616434227,2.957603314,5.913391675,0.343464303,2.226628034,5.371724866,0.429976443,0.512998205,5.931826804,1.964945701,0.685951644,0.74699912,1.809981468,34.55306006,2.318565167,5.955425187,70.25819937,31.98065827,0.209334097,11.54625016,1.12737204,6.831298918,3.76702038,66.60432314,2.327147865,0.834189652,63.96853972,4.334230651,12.74549322,14.58252742,0.679796295,1.01882924,4.517813817,4.47362425,1.892358847,1.281318797,0.595098428,1.612014264,0.06374117,60.40448721,25.11453791,1.443715948,0.923057446,1.257519185,0.573504305,4.15765333,3.107025575,21.14109508,3.534182764,0.409975757,10.90985906,0.73253995,0.040652118,1.449236058,2.748758449,3.2916666,0.399637822,0.360329184,51.55875377,42.3481491,0.292048545,13.30688919,7.675121475,1.844753617,6.234510443,3.378776837,1.095241452,9.862161684,7.586609737,0.612830085,1.731998449,0.558815599,0.175840642,1
R_JS014_FPKM,0.432811627,32.29512959,18.52724332,24.38776604,2.171764565,6.651980819,1.43193268,2.860443098,4.265682267,0.519590497,2.228754267,14.44800436,12.77141636,5.904031212,6.225229048,2.4956778,22.54009673,1.071035618,9.650234606,2.911081257,6.716184507,46.09631167,7.084591203,3.22807975,1.824273081,6.489848777,0.730882306,2.515273985,4.182732409,0.524161102,0.44119608,5.585144437,2.387930416,3.388339961,0.44278695,2.100367954,54.38671272,3.000754225,4.347424459,57.5761803,32.11010081,0.868705826,8.058679289,1.49701336,6.156260999,2.47325129,47.76270637,2.902260548,0.416633219,44.47276002,5.498402623,14.14907835,13.34154352,0.940351667,0.704571571,6.257219932,4.900217508,2.146657461,1.8476608,0.739754329,1.114839144,0.044086086,44.36196869,16.87787335,0.980922467,0.780178784,0.549262014,0.951799427,2.969392502,2.309871315,26.35417899,2.392160285,0.737161533,8.329278362,0.722839729,0.0,1.002352876,4.6811874,3.406784326,0.829081887,0.622985309,68.28599737,49.98220385,0.467046336,25.69978524,3.092003788,1.727958722,5.056958344,4.079662322,1.64800306,8.487870274,11.70426517,1.083079282,1.529271504,0.966251184,0.729712894,1
R_JS015_FPKM,0.569619817,34.06947105,14.4481879,33.12593246,1.625361883,1.680158608,2.688977727,2.982465562,5.02114172,0.403013388,1.550116572,10.85472342,9.055244405,5.119138981,7.236983525,1.478626852,19.20759024,1.176552223,7.251034679,4.515917771,9.003292381,37.53330382,2.892030502,3.668622947,2.798371832,8.565124918,0.507223798,1.409752853,5.688372712,0.271588702,0.761292996,4.87964813,1.865244218,2.655770948,0.843532763,0.773711795,40.83688434,2.281706757,3.376805747,98.35737513,52.07398961,0.236365194,9.626089928,0.975720213,3.085809024,3.284799821,88.61473027,1.434133134,0.62803684,40.95689933,2.766515395,13.01301121,13.12799818,0.511921202,0.732167482,3.541095576,4.775402679,0.860958914,4.094641875,0.429595497,1.32397285,0.072000517,64.84531543,27.57262699,1.220400143,0.347471393,1.330407696,0.647640305,3.292275813,4.298211696,35.0166983,3.396704005,0.67462714,9.17366422,0.141236317,0.006556449,2.455209953,11.12708132,2.025254317,0.902842847,0.20342906,93.70800115,41.37114094,0.515319093,19.60010362,4.039239202,1.435722481,3.096620004,2.597609876,1.641631176,11.89309833,6.59050755,0.538258387,0.627378725,2.208912066,1.588688756,1
R_JS016_FPKM,0.41641105,31.84140151,19.19319226,36.49427755,2.222086431,3.640001761,2.307584,3.582114733,6.131064497,0.870557818,1.699776094,14.36007588,13.23990984,5.934464202,7.694313511,2.474475504,29.27139029,0.806972819,10.90034372,4.003921652,9.354788273,41.86514938,2.718442301,4.246644392,1.640320637,6.822341383,0.953497423,2.395239506,4.972236482,0.363560776,0.780110797,6.134412917,2.76572307,3.120252617,0.679610575,2.214200249,48.38206631,2.144547084,3.915959979,57.23975125,33.16954896,0.666665612,10.97338913,1.547261617,4.664466492,3.188570516,53.75042498,1.991114478,0.688637936,50.74171728,4.819496162,13.33935866,13.60315043,0.96219779,0.983144512,5.784073574,5.938907297,1.09822287,3.356615883,0.495725223,1.866589639,0.067665432,52.77242309,23.54695136,1.075362102,0.870916196,1.138041823,2.67814069,3.662269902,4.946753069,33.83488,5.187905133,0.31082248,9.194221959,0.35083481,0.030820663,2.307688657,7.022189295,3.276965556,2.121208765,0.382513056,73.98591332,49.79371375,0.619963961,14.64408016,3.163686143,2.536382395,5.343171797,4.158705036,1.937510775,9.055614596,8.671962681,0.722731605,1.005900842,2.372736359,2.613151421,1
R_JS017_FPKM,0.390778717,38.66374376,20.14454612,25.70580811,2.128763773,2.662599163,0.842148306,3.926437876,6.050619659,0.778515851,2.323364064,14.8263178,11.20097672,5.243101754,4.223331688,3.080288564,24.18176604,1.472526468,9.260969392,4.314703654,7.012101934,38.20063457,1.487778185,3.44733418,1.424340507,10.90536232,0.55266381,1.980769897,5.418764121,0.194790163,0.640100471,5.539962966,2.374457106,5.12430459,0.992077442,1.758744441,58.74552087,2.694401974,2.756696049,53.45414205,36.4789164,0.486479851,8.699944921,1.736973419,3.862910316,0.942005411,46.5156559,2.209941352,1.238690224,37.84162876,6.767843838,14.09432661,10.64811474,1.843465535,0.645776801,5.186440369,5.207761773,1.328953607,3.865064145,0.560252035,1.021839765,0.11111481,46.72738298,21.67666593,1.177358727,0.476752612,0.922950561,1.066267581,4.915887521,5.415947816,27.22710499,3.451678423,0.571703521,9.147919604,0.737082105,0.0202445,1.683968715,7.790844826,4.273679807,0.928734261,0.837573578,106.7985128,52.41788592,0.551495358,16.45050299,0.952542825,2.951836438,5.009732197,4.988009296,1.658460059,8.152785294,7.460180533,0.593470485,1.405118891,1.623612314,2.656644142,1
R_JS018_FPKM,0.66774985,27.55877555,9.789916866,31.40702628,3.231354777,4.495995826,2.287454199,5.681954968,3.772281556,0.96024013,2.120225558,13.24966654,11.71930897,3.43393144,8.800006673,3.569679417,34.81642977,0.658776928,12.22255202,4.299724897,9.460642793,61.53955371,3.329027532,4.200138419,1.108210625,6.85038807,1.098886738,2.418213991,6.098040478,1.212441631,0.784308483,7.837189898,3.035106434,6.240755946,0.832176681,2.751238934,41.62500021,3.487117051,3.764791344,60.63694237,31.8901504,2.176763625,11.36259464,1.600418112,4.906309058,3.966480545,34.40265778,2.077916725,1.325190023,56.37597399,4.490393277,16.48879134,14.12738227,0.588987467,1.203897506,5.515892427,5.593389665,1.893349743,2.799237522,0.817536013,1.428569969,0.124283516,56.54928948,21.06241965,1.448505205,1.866198648,2.064573219,1.490739173,3.577061055,7.57192563,29.75575612,5.179953771,0.791682299,10.30488208,0.661840869,0.007550831,2.825742795,4.291812468,3.924241743,2.078120217,0.702575394,63.78229362,53.22086718,0.664276388,14.40945167,4.455238596,1.888492693,6.933013112,4.892215726,1.432158108,9.527257118,6.067969396,1.194777155,1.35919442,2.542300277,1.37142717,1
R_JS019_FPKM,0.31859392,16.85423234,5.702114798,33.12291967,0.826360395,5.234174591,2.615575471,1.908505654,4.001637318,1.304981366,2.274245563,20.92562449,12.6020466,5.783846527,6.10206356,2.420472259,23.51910391,0.818117361,11.92695524,3.388100902,7.112139404,39.12426584,4.043549895,4.308885212,1.312690997,5.683563355,0.534006153,2.721741662,4.458634159,0.119678426,0.542102445,5.925812715,3.966054197,2.104327325,0.539226888,2.170147002,51.99310528,4.100377952,3.785163787,33.12015089,27.23206904,1.85127461,6.506320431,0.735406608,5.996112655,4.276694818,53.98896475,3.053702516,1.229349963,42.41580141,5.91717101,16.9398426,12.54190464,0.286367462,0.701992374,6.745318522,4.426477616,2.338876816,0.860937253,0.566183506,1.295892227,0.161064387,52.62911729,20.37471214,1.546440552,0.777322816,2.006551574,0.579551681,3.482262297,2.845523475,22.55473855,1.662296466,0.577071087,8.258549496,0.891501471,0.007338229,0.915746499,3.702778111,5.620583309,1.514601729,1.36562451,93.06399389,65.52410561,0.6686547,22.83205608,3.20037861,1.468336607,6.738158066,5.171806984,1.090055433,7.059230563,6.634759787,0.602118226,2.353020697,1.05893765,1.777291823,1
R_JS020_FPKM,0.415389837,35.04352313,12.05790527,41.14917953,2.468556578,5.3631878,3.487811737,3.516667004,4.616231733,0.666530701,2.184853907,12.5077479,16.85493552,5.69895972,10.25674554,1.635350829,43.19975125,0.645056136,10.1345045,5.19975145,10.30183268,60.18105802,1.726002535,4.896178319,2.262115369,4.850497136,0.89011862,2.4344218,6.511563173,0.893694394,0.642561164,5.984221502,2.858993607,3.169163367,0.43134135,3.486390579,33.75148355,2.053197203,4.837129645,79.23354291,30.53988733,0.282187716,18.86502839,1.852337505,4.972989779,3.405669636,57.72812438,2.293383813,1.623770349,77.56610366,4.220318496,14.88871428,15.49028566,1.526966376,0.624083168,4.865575494,6.660970826,1.559414579,2.020554333,0.690283026,2.073642213,0.085924727,72.69250732,31.27478026,1.843130492,1.520347685,2.729202524,1.08195735,4.759614121,5.024374431,22.42897013,3.951982431,0.836596999,8.644130496,0.686196043,0.0,1.953607265,3.37897257,4.558151081,2.154291423,0.242866477,61.6406377,49.55988002,0.688708838,8.757044726,4.016697991,2.024428361,6.158661173,4.642172802,1.359637428,9.997444377,11.79682872,0.779928482,1.717486914,1.129738021,1.421963589,1
R_JS021_FPKM,0.735502278,20.58164132,7.966436014,33.35426584,1.40497369,2.822239868,2.34673348,2.738814421,4.12371464,0.61996919,1.9224102,15.52135597,12.45410015,4.93292648,6.009906184,2.743204476,16.32279493,0.772656086,9.386900385,3.49601854,5.396260048,31.98195264,0.763648036,4.028677826,1.207975133,10.42890042,0.31520933,2.054982243,4.022036749,0.226057701,0.441364777,6.128957486,3.032230447,3.740961804,0.76386919,0.817382824,50.16659095,3.358872582,2.256624246,19.39026811,25.48441558,0.0,6.773268698,1.011501195,3.932143714,1.76351642,65.37033021,2.061128445,0.552890012,28.75710977,2.633615348,16.38091679,9.54053459,0.270294665,0.22103909,5.484332653,3.65451072,1.250632601,1.65875838,0.23815455,1.311308777,0.076065651,70.99836619,19.83714194,0.936742794,0.856495968,0.821194755,1.231489982,3.954114174,3.892143441,37.39109755,1.973626725,0.419234007,11.8770942,0.714075024,0.0,1.729448705,6.769388771,3.385392516,0.953817165,0.644905956,79.9547208,63.54193251,0.261318107,19.28443375,3.378235541,1.324843364,3.043549858,3.939075927,1.472960671,8.619981153,6.962499887,0.162463256,0.792748432,1.000150762,1.888284639,1
R_JS022_FPKM,0.408672245,35.88470189,23.69010247,27.75029424,3.469413466,3.609642732,1.784228195,3.626236168,3.54710209,0.780252502,1.740696214,13.84868148,9.870020385,7.311719665,8.367515664,2.370978985,26.62700774,0.709292911,11.06807885,3.512951529,8.06903067,35.91556308,3.394966563,4.091559835,2.649388122,12.61172556,0.700554642,1.973309881,5.337686356,0.454105404,0.721537249,7.315921855,3.190267409,6.495615558,0.848884527,2.453846562,44.36247066,2.678685009,3.227739215,52.4897853,37.87982368,2.220480684,10.67306534,1.764162947,4.705769014,2.46547244,58.40627266,1.581097394,1.044499803,50.45740244,4.901518877,13.5464157,13.68709761,1.802785696,0.736812693,5.602127009,5.811363738,1.371729148,3.289019609,0.609202336,1.942871541,0.084504968,52.1069659,19.50234334,1.085744344,0.679922626,0.930110485,2.432874489,4.514274983,4.222234943,39.51795269,3.588924992,0.543528744,10.73573381,0.675086967,0.007698167,4.804288444,6.757820627,3.611564415,1.059641079,0.238853522,79.2076551,50.22342569,0.798567963,17.94496526,3.852823034,2.507637257,4.539716619,4.289804469,2.270460107,9.557674017,9.284362579,0.270836674,1.140899482,2.037526658,1.3989617,1
R_JS023_FPKM,0.379668017,33.28567816,12.66578403,39.45283363,1.450478487,3.802433001,3.825349725,2.581040142,4.76844206,1.156728662,1.641656852,11.04447998,15.76166879,4.707038454,8.187859403,1.652056833,39.00768244,0.589589296,9.387438114,5.304243941,10.23510471,64.36778761,3.154257153,5.685988115,3.478739958,4.433340217,0.585770158,1.744555682,6.164250971,0.466760811,0.62982775,5.710852278,2.411418198,2.534482344,1.182914494,2.342673826,29.29211361,2.121405613,4.974712032,67.45378227,35.05312137,0.515696011,16.29227358,1.465393303,4.684087617,3.171484324,52.16404359,2.223178831,1.312825623,75.0236719,3.282614991,14.26598374,18.08434235,0.55822764,1.368912163,5.137057222,5.72922585,1.911572744,1.309544825,0.552048149,1.624535905,0.078513409,68.26199583,22.54112843,1.299851974,0.379017772,2.249914375,1.695070366,4.556888503,2.774520277,29.25152905,3.704687633,0.750216443,12.07857956,0.407117948,0.0,0.89301301,4.741293718,3.103626185,0.492510205,0.443836731,48.83422765,41.37442532,0.224805208,11.04054307,8.627362639,2.671616235,5.360138265,3.524464767,0.98925569,9.008492392,8.625358055,0.712864291,1.261185321,1.720807663,0.649889139,1
R_JS024_FPKM,0.202926661,24.57843713,12.65729734,36.27463837,1.066071156,3.222169509,2.530325184,4.715644866,4.346827008,0.714108364,1.512652022,11.87653494,15.32008834,5.333585036,9.122979661,2.254865137,29.88711627,0.68822252,6.830564921,4.330642396,6.728701295,55.64243266,4.346419229,5.316455966,2.532571172,4.36368576,0.358751926,1.792837942,5.852673076,0.613519871,0.549212385,4.596164444,1.991366848,3.725500667,0.579522564,1.319070312,31.94099552,1.933896503,4.670461311,75.91777697,35.26062713,0.284242019,13.53201535,1.097891241,3.939775975,2.201358905,90.37577631,1.925679698,0.880948525,62.54793207,2.583117564,11.00567317,14.17428028,1.846391281,0.377259422,4.762009425,4.957545872,1.719160193,2.591200351,0.52676091,1.591846915,0.086550252,73.40211327,26.88671779,0.974425763,1.253357031,0.683000152,1.24586493,4.284811229,4.007899595,30.27611508,2.756766807,0.254469312,11.26005812,0.642892542,0.0,2.951744048,6.633479718,2.280984026,1.085287711,0.9785381,58.97239694,42.75816254,0.470897697,19.70897671,6.070812252,1.476134018,3.445416115,3.048557851,1.568256087,10.86177717,10.30135854,0.231120899,0.961405686,2.27651966,0.955053185,1
R_JS025_FPKM,0.528461021,30.18320963,9.503277644,40.74141289,1.974018905,3.20791859,3.644424388,5.224755432,4.358584053,0.39357675,1.388095252,8.583747111,13.47587707,1.834720599,11.30890661,1.164368114,39.7546998,0.531029457,8.779671457,6.180957864,10.9073645,64.17796488,7.24483712,4.600157522,3.316399127,4.363696911,0.930087474,1.539288915,6.228789375,0.549740943,0.618085801,3.475697393,1.566370122,1.971163161,0.804939748,1.825594226,30.44137757,1.998844936,5.588047089,77.46177026,35.28573552,0.526487744,13.35903005,1.338949219,3.931239831,2.218160925,69.27313583,2.074781622,1.281831041,70.37607766,2.68508065,10.65286541,16.20708066,0.569909414,0.582206382,3.881036011,4.959834271,1.43775702,1.885107421,0.57770605,0.552725293,0.080156423,91.80191072,33.91041548,1.411732037,0.77364349,1.73077016,2.162906065,5.563454234,2.539051467,20.53681365,2.127100803,0.220900708,13.84526109,0.707582126,0.014604054,1.822457577,5.846045478,2.311782977,1.005112967,0.226562349,57.83410815,39.23273114,0.275368261,19.48053115,10.96104439,1.249348087,3.859087784,3.943497354,1.059847627,11.49673414,6.603701091,1.070073762,1.081910457,1.756652634,0.663374558,1
R_JS026_FPKM,0.382266426,32.78374788,12.15242213,37.38110206,1.57492153,3.5188956,3.987566312,4.170752936,6.549300664,0.76867017,1.077514513,8.180021972,12.52428285,3.245909488,8.997775055,0.999400359,37.12366598,0.508402757,9.356315551,5.144538448,11.06010177,58.20622429,3.082714687,5.474246018,2.244979054,4.641873983,0.41341381,1.560371736,7.310144786,0.08771803,0.700590648,5.751162261,2.048041235,2.005052724,0.513785781,1.464692725,30.21565411,1.275780884,6.747454107,90.89113909,30.94129426,1.007998771,14.36514595,1.673952811,3.594157416,1.893999836,46.40057847,1.621673959,1.171412576,62.61466308,2.462627066,12.98421177,17.07637846,0.0,0.891909025,4.492458368,6.896101767,1.802527276,2.329773605,0.09973838,1.322976953,0.07671398,69.5792649,25.76999875,1.595458195,0.617292078,1.736660564,0.414122468,5.61557012,5.048671223,27.07200471,3.665611632,0.60624551,12.70543425,0.709683108,0.01397686,0.872518611,4.831740245,3.388200409,2.405568523,1.518142164,68.78830588,39.99787564,0.329554181,12.38108865,6.906173096,3.30722543,5.484437075,4.252317749,1.685802298,10.91937264,6.32178104,0.614702766,1.035804687,1.513477241,0.0,1
R_JS027_FPKM,0.405545573,29.11596438,12.07536729,30.34582757,1.97591268,5.272872174,0.488531581,4.122329965,3.425336326,0.803661349,2.431489345,15.51604784,13.87562498,5.569702849,9.039116201,0.602828327,44.83687703,0.850462003,9.627136334,5.465308843,7.340829431,70.38996532,2.417286454,4.090858614,1.860991214,2.547985645,0.748113685,2.322477724,5.691427758,0.096294589,0.429867473,4.715174343,2.956559966,1.572267654,0.201440538,1.87238273,40.39245738,2.876094172,5.07295206,79.23729986,34.18821602,2.371045988,12.16824356,1.790127674,6.660276076,0.990116231,58.19489932,2.336370868,1.399706261,71.40082983,4.15005405,13.90008261,16.07777973,0.0,0.611916951,4.90767064,5.499989066,2.377130699,1.646755681,0.568780969,1.314029315,0.030069653,67.73414707,27.20036012,1.394499023,0.580825439,1.973965424,0.0,4.741457436,0.879716709,23.0009247,3.087291266,0.364830572,9.110407049,0.843167774,0.0,2.051696314,3.394329376,2.785368067,0.377055225,0.340137302,54.84026365,51.44678774,0.25841292,22.57614435,1.898898717,1.826840981,5.111756228,4.030382924,1.315643507,9.452796913,6.609552975,0.739052587,1.511336367,0.263750535,0.331974006,1
R_JS028_FPKM,0.460561991,27.08959837,12.86316014,32.89959697,2.850574807,4.964367212,3.798678879,2.717801543,3.780110099,0.825592428,2.760079886,16.73964714,13.63947845,5.455746833,6.436117295,1.354899696,40.00142079,0.968616102,10.79000365,5.519666391,9.141592943,66.85451846,2.202426127,4.20530102,2.413642968,4.127172273,0.90885373,2.353571644,5.255933628,0.334259892,0.646669881,5.141802786,2.489817268,2.471827034,0.0,2.051940279,42.88036832,2.278753301,4.208899576,100.6031441,28.48790684,0.96012777,17.31491219,2.090024404,5.991857104,3.717973347,64.05750436,2.860585884,0.743962824,60.49854534,4.290691592,14.09739012,14.80435971,1.299345106,0.531052564,5.389744959,4.78371568,1.982527788,1.312897261,0.505295824,0.672177019,0.03653473,70.70708492,28.50541957,1.4037209,0.0,1.760649417,0.525983039,5.635530777,3.028196889,20.25690366,4.138652517,0.5775431,9.514640343,0.747773851,0.026632639,0.830663257,4.096706964,4.190810245,0.458123372,0.619808446,69.38835368,52.19768249,0.481375248,12.44994353,5.041138379,1.767183968,6.131945428,4.820708306,1.392845715,9.107697328,10.0376058,0.780773816,2.398161852,2.24292182,0.806507326,1
R_JS029_FPKM,0.473979321,24.50161592,10.10342166,37.15612728,2.263487112,4.169400264,3.223627349,4.498461855,5.091997561,0.815911208,2.156558111,13.71565192,13.99614735,4.049660279,11.01492846,0.736592416,43.17123028,0.519564664,8.592859354,6.11162016,11.63259946,60.43203399,1.47690726,4.880249167,1.966609028,3.558101822,0.731292562,1.944931715,7.223974639,0.168091871,0.53283409,4.920412773,1.962286685,1.356096757,1.107619305,1.804329265,35.74092799,2.330091892,4.686719603,100.2872765,33.5877229,0.0,19.46426143,1.372076838,4.077171012,3.684437671,54.18255236,2.103905725,1.28271696,68.17226483,2.65962763,12.96061499,17.38287672,0.522754116,0.854508738,4.283286926,5.88179431,1.664245555,2.357994015,0.59073622,1.521046546,0.220535898,69.23141477,26.77094383,1.772067076,0.354812421,1.801336529,0.396772847,5.265405811,2.508213852,19.39946572,3.902385989,0.594368384,10.13763579,0.556329677,0.0,2.507081175,4.167843948,4.502954995,2.765386508,1.038977691,58.66860319,39.67377329,0.315747995,10.24332803,4.554579361,2.402743314,6.828083067,5.229279761,1.21715231,11.8292268,4.711391881,0.392633799,1.922054746,0.966713504,0.202727838,1
R_JS030_FPKM,0.692419927,36.55825551,12.72357322,27.72481497,2.703130295,4.764041605,1.509735996,3.214142054,3.824496738,0.59345508,1.861444126,13.53492666,13.11333813,4.810336863,7.968324292,0.737359808,29.10461507,0.479065826,8.555331768,4.177461226,7.53468461,39.30791365,2.334034014,4.165895617,2.784623715,4.061587093,0.610035258,2.136942263,5.679557607,0.168266991,0.571451466,3.624042513,2.681971204,1.905263746,0.0,1.540896217,16.614188,2.616285964,3.641302188,81.97652464,31.73923294,0.0,13.57849877,1.923044345,5.203393475,5.099214773,41.20808993,2.303114053,0.619512763,58.88050071,2.377241061,13.08009881,14.99641993,0.826135751,1.12549393,4.838976443,5.696463828,1.819832275,1.325161779,0.855902377,1.42471389,0.116194057,54.4495274,20.52838048,1.47740659,1.371021247,1.463793564,1.393655092,4.121277339,3.870084231,32.78051957,3.472401378,0.483970753,9.840429601,0.83591536,0.007056637,2.641818719,5.586272676,3.47590707,0.485667684,0.437897092,50.0423838,42.84277958,0.133078053,20.49606812,6.338645417,1.904392966,4.741368518,3.236593525,1.605203478,7.663088069,7.09160777,0.372336866,2.03854882,0.169777898,0.213693781,1
R_JS031_FPKM,0.657461387,25.36401646,10.08682685,32.79786704,1.59407159,4.299520952,2.662462387,3.457910051,4.825119893,0.915255423,1.857963994,14.86296936,14.87390459,2.024681817,8.726729677,2.680071244,27.59757449,0.381157014,10.8552718,4.046785631,8.604748694,56.89078625,1.733158173,4.640194604,1.586915646,7.83016349,1.001362429,1.844075183,4.899263535,0.799020407,0.647640384,5.480409788,2.36094451,4.907458298,0.0,1.993153536,40.86035799,2.062346316,4.030520195,49.68819485,23.57699532,1.133430424,10.45746677,1.457177231,5.090386689,3.291699021,53.35049332,2.321010052,1.254565134,52.17717689,3.983981487,15.54914959,13.77758113,2.760866259,0.877533036,4.953099096,5.318922689,1.658475325,1.845044274,0.530204739,1.289380739,0.043140477,61.67561698,20.1237583,1.485616034,1.249474465,1.881295148,1.241845508,4.332734873,4.310659621,23.90880742,3.867704767,0.539066873,10.05780192,0.604600664,0.031439819,0.980853252,4.54919615,3.380000227,1.081910859,1.219366747,73.28878206,51.55771973,0.642344883,13.56956152,5.244833211,2.412701743,4.967253986,4.737251373,1.311762702,9.004884015,6.319125374,0.645173108,2.123199068,0.378210364,2.142432217,1
R_JS032_FPKM,0.330723043,16.06238846,5.562938925,36.95931918,1.771375511,3.935321841,4.420210414,2.84832522,3.513579031,0.606352244,2.185567904,16.34950543,15.37983578,1.981938829,7.26610789,0.598609914,39.5188165,0.498497771,8.812187306,4.799347963,7.288008412,66.37974255,2.667073024,3.801398317,1.109885845,3.078919468,0.302651842,1.943737963,4.544827895,0.068301993,0.503398598,5.610472827,2.201912222,2.142927638,0.11108041,0.862558769,48.42508958,2.448955397,4.128010211,75.92939828,22.11783376,0.217929184,13.94656396,1.263017932,6.087125145,4.220788157,83.65717351,2.181741319,0.434339238,51.42347895,3.438868144,13.26034989,12.60613071,1.179918263,0.675155162,4.381322262,3.259730101,1.74379918,1.589806812,0.435370183,0.991970286,0.066386786,81.80413703,32.61700279,1.002291447,0.533991003,1.571436871,0.716630926,4.707355041,2.426684378,19.90313491,1.99679958,0.426929174,11.10463011,0.558175454,0.036285909,1.509387481,3.959632173,4.538891278,1.24849669,0.375284865,53.36895128,52.05583645,0.057016871,21.52559822,3.259120595,1.518474856,4.645545708,3.747758337,0.670499921,9.707471416,1.82302614,0.212732464,1.792298394,0.0,0.183060515,1
R_JS033_FPKM,0.338325487,13.63129283,2.798591453,42.83414116,2.877409121,3.829847314,4.553127327,2.857897427,3.670950941,0.753196925,1.878516979,12.51499517,12.21857079,0.224167017,11.5519514,0.908826868,28.15287181,0.801335389,10.61923727,4.858640101,8.96690183,58.84036695,3.31322718,4.688812553,1.792280192,1.662819823,0.307602438,2.189307297,4.914756613,0.131980215,0.540231797,3.60425895,2.375989748,1.52110091,0.276032454,1.269863303,33.02984747,2.013751979,5.410325487,38.74616292,26.1294879,0.0,11.55622658,0.633530092,6.79601532,6.29147694,45.04174246,2.593355199,0.299728239,57.20526143,3.49393262,16.08784154,15.80137733,0.0,1.078336635,4.560229276,3.775640561,2.007599819,0.881625758,0.516441545,0.568722729,0.0,64.74630419,23.43517628,1.430678238,0.0,2.140340679,0.593499825,4.580513354,2.009587073,15.41170203,2.042683527,0.348501715,9.884037304,0.473791619,0.022536565,1.874594029,3.921129524,3.053971412,0.517194979,0.0,50.19368051,35.14159007,0.259718721,18.62823185,8.096776866,1.228380851,5.470559891,3.872343459,0.798532784,8.042364133,6.039278874,0.308260889,1.606345147,0.542214466,0.0,1
